Date,XLU,XLB,XLI,XLE,XLY,XLP,XLV,XLK,XLF,Cash,Total
2009-Jan-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-21,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-22,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-26,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-28,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-29,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jan-30,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-02,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-03,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-04,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-05,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-06,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-09,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-10,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-11,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-12,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-13,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-18,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-19,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-25,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-26,0,0,0,0,0,0,0,0,0,129261,129261
2009-Feb-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-02,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-03,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-04,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-05,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-06,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-09,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-10,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-11,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-12,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-13,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-16,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-18,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-19,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-25,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-26,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-30,0,0,0,0,0,0,0,0,0,129261,129261
2009-Mar-31,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-01,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-02,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-03,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-06,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-07,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-08,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-09,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-13,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-14,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-15,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-16,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-21,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-22,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-28,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-29,0,0,0,0,0,0,0,0,0,129261,129261
2009-Apr-30,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-01,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-04,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-05,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-06,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-07,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-08,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-11,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-12,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-13,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-14,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-15,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-18,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-19,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-21,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-22,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-26,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-28,0,0,0,0,0,0,0,0,0,129261,129261
2009-May-29,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-01,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-02,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-03,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-04,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-05,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-08,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-09,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-10,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-11,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-12,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-15,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-16,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-18,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-19,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-22,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-25,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-26,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-29,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jun-30,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-01,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-02,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-06,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-07,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-08,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-09,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-10,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-13,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-14,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-15,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-16,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-21,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-22,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-28,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-29,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-30,0,0,0,0,0,0,0,0,0,129261,129261
2009-Jul-31,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-03,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-04,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-05,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-06,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-07,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-10,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-11,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-12,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-13,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-14,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-18,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-19,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-20,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-21,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-25,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-26,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-27,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-28,0,0,0,0,0,0,0,0,0,129261,129261
2009-Aug-31,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-01,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-02,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-03,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-04,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-08,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-09,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-10,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-11,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-14,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-15,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-16,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-17,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-18,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-21,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-22,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-23,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-24,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-25,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-28,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-29,0,0,0,0,0,0,0,0,0,129261,129261
2009-Sep-30,0,0,0,0,0,0,0,0,0,129261,129261
2009-Oct-01,8677.83,2586.51,7498.56,8776.32,16981.8,10596.6,13706.1,31104,956.76,26262.5,127147
2009-Oct-02,8584.52,2576.07,7402.2,8730.96,16767,10630.2,13652.8,31104,957.43,26262.5,126668
2009-Oct-05,8677.83,2619.57,7554.04,8924.16,17026.1,10655.4,13740,31365.1,987.58,26262.5,127812
2009-Oct-06,8744.05,2674.38,7627.04,9135.84,17285.2,10752,13851.6,31933.4,1000.31,26262.5,129266
2009-Oct-07,8750.07,2675.25,7597.84,9206.4,17297.8,10798.2,13861.3,31872,1011.03,26262.5,129332
2009-Oct-08,8750.07,2737.89,7732.16,9443.28,17575.9,10861.2,13875.9,32071.7,1012.37,26262.5,130323
2009-Oct-09,8804.25,2740.5,7752.6,9434.88,17569.6,10886.4,14006.8,32286.7,1021.08,26262.5,130765
2009-Oct-12,8894.55,2747.46,7738,9562.56,17658.1,10932.6,14074.7,32302.1,1029.12,26262.5,131202
2009-Oct-13,8831.34,2762.25,7743.84,9577.68,17689.7,10894.8,13938.9,32425,1019.07,26262.5,131145
2009-Oct-14,8837.36,2821.41,7968.68,9737.28,17910.9,10932.6,14152.3,32809,1053.91,26262.5,132486
2009-Oct-15,8906.59,2826.63,7957,9940.56,17936.2,11016.6,14191.1,32747.5,1044.53,26262.5,132829
2009-Oct-16,8936.69,2787.48,7901.52,9910.32,17904.6,11075.4,14181.4,32440.3,1019.74,26262.5,132420
2009-Oct-19,9063.11,2830.11,7986.2,10039.7,18106.8,11138.4,14302.6,32793.6,1024.43,26262.5,133547
2009-Oct-20,8972.81,2800.53,7930.72,9975.84,17923.5,11125.8,14166.8,32686.1,1016.39,26262.5,132861
2009-Oct-21,8984.85,2767.47,7875.24,9948.96,17689.7,11041.8,13982.5,32701.4,996.96,26262.5,132251
2009-Oct-22,9005.92,2800.53,7930.72,9987.6,17923.5,11058.6,14069.9,32855,1026.44,26262.5,132921
2009-Oct-23,8858.43,2744.85,7790.56,9794.4,17854,10949.4,13924.3,32762.9,1011.7,26262.5,131953
2009-Oct-26,8741.04,2674.38,7729.24,9633.12,17746.6,10865.4,13774,32547.8,985.57,26262.5,130960
2009-Oct-27,8719.97,2652.63,7624.12,9718.8,17443.2,10873.8,13832.2,32378.9,978.2,26262.5,130484
2009-Oct-28,8632.68,2570.85,7466.44,9397.92,16950.2,10844.4,13691.6,31902.7,948.05,26262.5,128667
2009-Oct-29,8707.93,2647.41,7644.56,9648.24,17405.3,11020.8,13812.8,32517.1,987.58,26262.5,130654
2009-Oct-30,8545.39,2552.58,7384.68,9282,16950.2,10848.6,13614,31657,941.35,26262.5,128038
2009-Nov-02,5809.7,2723.2,7853.06,14900.8,16275.1,10927.5,14123.2,31240.1,1218.62,23644.3,128716
2009-Nov-03,5797.4,2750.8,7988.14,15093.8,16287.1,10856.3,14128.2,31119.5,1222.06,23644.3,128888
2009-Nov-04,5836.35,2750.8,7972.79,15080.4,16293.1,10898.2,14308.6,31300.4,1204.86,23644.3,129290
2009-Nov-05,5934.75,2799.56,8178.48,15337.6,16737.9,10948.5,14544,31978.5,1235.82,23644.3,131339
2009-Nov-06,5928.6,2823.48,8252.16,15297.4,16888.1,10977.8,14609.2,32023.8,1230.66,23644.3,131675
2009-Nov-09,6035.2,2915.48,8460.92,15589.6,17254.7,11158,14854.6,32762.2,1274.52,23644.3,133949
2009-Nov-10,6063.9,2919.16,8411.8,15600.3,17314.8,11153.8,14954.9,32747.1,1270.22,23644.3,134080
2009-Nov-11,6049.55,2947.68,8476.27,15594.9,17332.8,11187.3,14974.9,32943,1287.42,23644.3,134438
2009-Nov-12,5965.5,2933.88,8378.03,15251.9,17140.5,11120.3,14889.7,32701.9,1263.34,23644.3,133289
2009-Nov-13,6018.8,2944.92,8442.5,15348.4,17441,11195.7,14919.8,33003.3,1260.76,23644.3,134219
2009-Nov-16,6102.85,3005.64,8635.91,15750.4,17723.5,11258.5,15070.1,33365,1274.52,23644.3,135831
2009-Nov-17,6070.05,3040.6,8620.56,15723.6,17579.2,11313,15110.2,33515.7,1277.96,23644.3,135895
2009-Nov-18,6043.4,3040.6,8574.51,15661.9,17531.2,11304.6,15195.3,33334.8,1288.28,23644.3,135619
2009-Nov-19,5969.6,2994.6,8445.57,15310.8,17332.8,11250.2,15120.2,32852.6,1263.34,23644.3,134184
2009-Nov-20,5996.25,2984.48,8430.22,15168.8,17242.7,11266.9,15225.4,32686.8,1255.6,23644.3,133901
2009-Nov-23,6072.1,3014.84,8583.72,15364.4,17392.9,11363.3,15365.7,33259.5,1273.66,23644.3,135334
2009-Nov-24,6084.4,3011.16,8513.11,15452.9,17374.9,11388.4,15485.9,33199.2,1264.2,23644.3,135418
2009-Nov-25,6154.1,3059.92,8583.72,15573.5,17543.2,11367.5,15581.1,33259.5,1261.62,23644.3,136028
2009-Nov-27,6049.55,2976.2,8417.94,15281.4,17200.6,11262.7,15425.8,32717,1228.08,23644.3,134203
2009-Nov-30,6100.8,2990,8445.57,15227.8,17200.6,11220.8,15370.7,32777.2,1260.76,23644.3,134239
2009-Dec-01,8398.64,2948.57,8108.4,15428.8,12442,10941.4,14704.6,16773.9,18939,27018.2,135704
2009-Dec-02,8512.21,2977.05,8085.2,15337.6,12480.5,10929.4,14671.6,16751.1,18926.1,27018.2,135689
2009-Dec-03,8539.91,2928.99,8047.5,15091.1,12394.9,10844.7,14601,16758.7,18538.8,27018.2,134764
2009-Dec-04,8487.28,2896.95,8169.3,14981.2,12476.2,10901.1,14591.6,16865,18887.3,27018.2,135274
2009-Dec-07,8562.07,2900.51,8140.3,14946.4,12514.7,10889.1,14572.7,16834.6,18577.5,27018.2,134956
2009-Dec-08,8526.06,2854.23,8015.6,14691.8,12420.6,10764.1,14459.7,16682.8,18409.7,27018.2,133843
2009-Dec-09,8556.53,2889.83,8053.3,14691.8,12420.6,10784.3,14582.2,16842.2,18474.2,27018.2,134313
2009-Dec-10,8664.56,2879.15,8088.1,14874,12613.2,10820.6,14732.9,16918.1,18448.4,27018.2,135057
2009-Dec-11,8814.14,2887.16,8169.3,14882,12737.3,10881,14732.9,16880.2,18577.5,27018.2,135580
2009-Dec-14,8855.69,2928.99,8279.5,15034.8,12835.7,10921.3,14869.5,17016.8,18680.8,27018.2,136441
2009-Dec-15,8800.29,2900.51,8256.3,15083,12818.6,10877,14874.2,16910.5,18383.8,27018.2,135922
2009-Dec-16,8761.51,2929.88,8221.5,15179.5,12831.4,10824.6,14798.8,16963.7,18500,27018.2,136029
2009-Dec-17,8711.65,2864.91,8131.6,15050.9,12677.4,10695.6,14662.2,16758.7,18151.5,27018.2,134723
2009-Dec-18,8683.95,2847.11,8076.5,15048.2,12673.1,10574.7,14662.2,16948.5,18358,27647.1,135519
2009-Dec-21,8708.88,2888.94,8137.4,15227.8,12835.7,10631.1,14798.8,17100.3,18629.1,27647.1,136605
2009-Dec-22,8636.86,2905.85,8146.1,15300.1,12827.2,10703.7,14864.8,17236.9,18667.9,27647.1,136936
2009-Dec-23,8656.25,2950.35,8160.6,15420.7,12908.5,10711.7,14817.7,17305.2,18590.4,27647.1,137168
2009-Dec-24,8719.96,2973.49,8192.5,15493.1,12917,10752,14817.7,17464.6,18758.2,27647.1,137736
2009-Dec-28,8725.5,2976.16,8178,15519.9,12908.5,10772.2,14893,17517.7,18693.7,27647.1,137832
2009-Dec-29,8719.96,2980.61,8201.2,15418,12951.3,10792.3,14874.2,17494.9,18616.2,27647.1,137696
2009-Dec-30,8717.19,2977.05,8160.6,15402,12861.4,10772.2,14831.8,17555.7,18629.1,27647.1,137554
2009-Dec-31,8592.54,2936.11,8059.1,15278.7,12741.6,10667.4,14634,17403.9,18590.4,27647.1,136551
2010-Jan-04,8484.84,3027.78,8354.4,16113.9,12660,11148.1,15046.4,17150,19802.1,26591,138378
2010-Jan-05,8383.83,3037.57,8383.9,16245.5,12706.4,11152.2,14898.8,17127.9,20166.1,26591,138693
2010-Jan-06,8432.97,3089.19,8401.6,16440,12723.3,11143.9,15051.1,16936.3,20206.5,26591,139016
2010-Jan-07,8394.75,3065.16,8493.05,16415.3,12828.8,11143.9,15103.5,16869.9,20637.9,26591,139543
2010-Jan-08,8386.56,3107.88,8628.75,16522.2,12824.6,11106.3,15127.3,16980.5,20516.6,26591,139792
2010-Jan-11,8473.92,3090.97,8723.15,16500.3,12799.3,11135.5,15213,16914.2,20530,26591,139971
2010-Jan-12,8438.43,3032.23,8652.35,16261.9,12634.7,11198.2,15103.5,16729.9,20233.5,26591,138876
2010-Jan-13,8531.25,3067.83,8687.75,16322.2,12778.2,11277.6,15303.4,16892,20462.6,26591,139914
2010-Jan-14,8493.03,3030.45,8687.75,16368.8,12778.2,11244.2,15441.4,16936.3,20557,26591,140128
2010-Jan-15,8438.43,3008.2,8575.65,16237.2,12651.6,11189.9,15336.7,16700.4,20139.1,26591,138868
2010-Jan-19,8536.71,3056.26,8670.05,16385.2,12820.4,11256.7,15708,16987.8,20395.2,26591,140407
2010-Jan-20,8446.62,3001.97,8537.3,16130.4,12647.3,11173.1,15574.7,16715.2,20341.3,26591,139159
2010-Jan-21,8323.77,2872.03,8339.65,15801.6,12487,11014.3,15236.8,16538.3,19761.7,26591,136966
2010-Jan-22,8140.86,2815.07,8212.8,15426.2,12246.4,10989.2,15070.2,15963.4,19114.6,26591,134570
2010-Jan-25,8195.46,2839.99,8265.9,15527.6,12309.7,11010.1,15070.2,16096.1,19222.5,26591,135128
2010-Jan-26,8228.22,2799.94,8230.5,15428.9,12326.6,10997.6,14984.5,16051.9,18885.5,26591,134525
2010-Jan-27,8173.62,2775.91,8254.1,15368.7,12347.7,11022.7,15089.2,16184.5,19343.8,26591,135151
2010-Jan-28,8110.83,2726.07,8159.7,15207,12276,10993.4,14994,15720.2,19249.4,26591,134028
2010-Jan-29,8061.69,2682.46,8077.1,14933,12200,10951.6,14889.3,15447.5,19114.6,26591,132948
2010-Feb-01,7340.84,2883.28,8086.89,10190.3,15781.9,11167.2,14503.1,15518.4,23100.8,25937.2,134510
2010-Feb-02,7400.12,2892.48,8241.12,10324.2,16002.9,11327.9,14802.7,15672.1,23325.1,25937.2,135926
2010-Feb-03,7348.25,2859.36,8191.65,10235.5,16013.7,11247.6,14604.5,15708.7,23068.8,25937.2,135215
2010-Feb-04,7155.59,2752.64,7950.12,9815.63,15550.2,11019.1,14235.7,15269.5,22075.6,25937.2,131761
2010-Feb-05,7143.24,2804.16,7915.2,9817.44,15507,10989.5,14212.6,15423.2,22331.9,25937.2,132082
2010-Feb-08,7061.73,2759.08,7827.9,9726.94,15410,10976.9,14143.5,15357.4,21883.3,25937.2,131084
2010-Feb-09,7133.36,2826.24,7979.22,9931.47,15647.2,11108,14254.1,15489.1,22107.6,25937.2,132414
2010-Feb-10,7101.25,2806.92,7967.58,9889.84,15582.5,11095.3,14166.5,15445.2,22283.8,25937.2,132276
2010-Feb-11,7143.24,2854.76,8086.89,10058.2,15765.8,11184.1,14263.3,15606.2,22331.9,25937.2,133232
2010-Feb-12,7116.07,2849.24,8022.87,10061.8,15765.8,11184.1,14231.1,15635.5,22347.9,25937.2,133152
2010-Feb-16,7239.57,2921,8212.02,10298.9,16019.1,11298.3,14355.5,15869.8,22812.5,25937.2,134964
2010-Feb-17,7209.93,2922.84,8281.86,10284.4,16148.4,11378.7,14466.2,15913.7,22892.6,25937.2,135436
2010-Feb-18,7249.45,2954.12,8357.52,10342.3,16250.8,11446.4,14535.3,16016.2,23036.8,25937.2,136126
2010-Feb-19,7350.72,2970.68,8398.26,10382.2,16288.6,11471.8,14535.3,15972.2,23164.9,25937.2,136472
2010-Feb-22,7311.2,2957.8,8404.08,10239.2,16283.2,11471.8,14493.8,15943,23469.3,25937.2,136511
2010-Feb-23,7261.8,2910.88,8296.41,10069,16186.2,11408.3,14355.5,15745.3,23036.8,25937.2,135207
2010-Feb-24,7269.21,2903.52,8380.8,10132.4,16396.4,11480.2,14461.6,15899,23437.3,25937.2,136298
2010-Feb-25,7254.39,2897.08,8360.43,10137.8,16423.3,11488.7,14470.8,15855.1,23373.2,25937.2,136198
2010-Feb-26,7197.58,2898,8392.44,10161.3,16450.3,11433.7,14475.4,15877.1,23517.4,25937.2,136340
2010-Mar-01,8483.72,2878.2,8210.82,15581.5,13361,10316.4,14803.9,15796.4,20490.2,27513.3,137436
2010-Mar-02,8509.55,2902.5,8224.87,15710.8,13292,10354.3,14855.3,15774.9,20559.8,27513.3,137697
2010-Mar-03,8495.2,2927.7,8236.11,15779.5,13330.8,10358.1,14794.6,15782.1,20573.8,27513.3,137791
2010-Mar-04,8512.42,2947.5,8275.45,15697,13451.5,10392.2,14747.9,15846.8,20782.6,27513.3,138167
2010-Mar-05,8598.52,2985.3,8401.9,15991.3,13701.5,10456.6,14953.3,16040.9,21186.2,27513.3,139829
2010-Mar-08,8598.52,2985.3,8362.56,15966.5,13736,10418.7,14864.6,16127.2,21228,27513.3,139801
2010-Mar-09,8587.04,2966.4,8430,15966.5,13714.4,10403.6,14855.3,16199.1,21297.6,27513.3,139933
2010-Mar-10,8589.91,2967.3,8446.86,16106.8,13744.6,10388.4,14864.6,16306.9,21534.2,27513.3,140463
2010-Mar-11,8618.61,2984.4,8477.77,16079.3,13843.7,10407.3,14981.4,16371.6,21715.2,27513.3,140993
2010-Mar-12,8564.08,2996.1,8533.97,16087.5,13882.5,10414.9,14869.3,16357.2,21631.7,27513.3,140851
2010-Mar-15,8595.65,2995.2,8533.97,15922.5,13865.3,10494.5,14967.3,16342.9,21631.7,27513.3,140862
2010-Mar-16,8696.1,3039.3,8649.18,16065.5,13968.7,10543.8,15009.4,16465.1,21896.2,27513.3,141847
2010-Mar-17,8724.8,3056.4,8663.23,16241.5,14037.7,10589.3,15014.1,16515.4,22160.6,27513.3,142516
2010-Mar-18,8684.62,3034.8,8722.24,15999.5,14033.4,10600.6,15116.8,16537,22035.4,27513.3,142278
2010-Mar-19,8598.52,2995.2,8657.61,15752,13964.4,10524.8,15060.8,16386,21840.5,27906.6,141686
2010-Mar-22,8541.12,3039.3,8682.9,15710.8,14110.9,10577.9,15158.8,16508.2,21951.8,27906.6,142188
2010-Mar-23,8575.56,3078.9,8781.25,15771.2,14167,10661.3,15233.5,16666.4,22132.8,27906.6,142975
2010-Mar-24,8486.59,3069.9,8719.43,15680.5,14110.9,10585.5,15070.1,16587.3,22146.7,27906.6,142364
2010-Mar-25,8432.06,3008.7,8713.81,15416.5,14192.8,10570.3,15009.4,16616.1,22244.2,27906.6,142110
2010-Mar-26,8452.15,3031.2,8736.29,15422,14248.9,10577.9,14897.3,16537,22272,27906.6,142081
2010-Mar-29,8555.47,3063.6,8814.97,15721.7,14270.4,10627.2,15056.1,16587.3,22299.8,27906.6,142903
2010-Mar-30,8532.51,3068.1,8829.02,15746.5,14257.5,10646.1,15056.1,16659.2,22160.6,27906.6,142862
2010-Mar-31,8512.42,3052.8,8778.44,15818,14154,10585.5,15004.7,16608.9,22202.4,27906.6,142624
2010-Apr-01,8449.67,3002.37,9997.92,16508.3,13128.8,11890.5,12439.4,16326.5,23299.9,28490.2,143534
2010-Apr-05,8500.25,3038.91,10071.1,16801.6,13287.6,11890.5,12404.7,16517.6,23531.8,28490.2,144534
2010-Apr-06,8570.5,3044.13,10074.2,16801.6,13307.4,11852.5,12397,16531.8,23778.1,28490.2,144847
2010-Apr-07,8486.2,3024.99,10017,16635.2,13259.8,11776.3,12343.1,16468.1,23691.2,28490.2,144192
2010-Apr-08,8435.62,3031.95,10048.8,16694.4,13386.8,11797.5,12296.9,16496.4,23879.5,28490.2,144558
2010-Apr-09,8497.44,3037.17,10106,16872.1,13486.1,11860.9,12350.8,16623.8,23966.5,28490.2,145291
2010-Apr-12,8519.92,3027.6,10128.3,16911.5,13486.1,11899,12316.1,16659.2,24067.9,28490.2,145506
2010-Apr-13,8474.96,3016.29,10144.2,16852.3,13557.6,11860.9,12327.7,16708.8,24082.4,28490.2,145515
2010-Apr-14,8483.39,3038.91,10274.6,17013.1,13768,11877.8,12285.4,16949.5,24705.4,28490.2,146886
2010-Apr-15,8480.58,3038.91,10373.2,17010.2,13827.5,11856.7,12250.7,17027.4,24604,28490.2,146959
